,date,open,high,low,close,volume,market_cap,year,month,quarter,price
8808,2015-08-15,265.53,266.67,261.3,261.55,19321100.0,3792757590.0,2015,August,3,263.7625
8809,2015-08-14,264.13,267.47,261.48,265.68,27091200.0,3851715726.0,2015,August,3,264.69
8810,2015-08-13,266.18,266.23,262.84,264.08,27685500.0,3827588724.0,2015,August,3,264.8325
8811,2015-08-12,270.6,270.67,265.47,266.38,26815400.0,3859888131.0,2015,August,3,268.28000000000003
8812,2015-08-11,264.34,270.39,264.09,270.39,25433900.0,3917142819.0,2015,August,3,267.3025
8813,2015-08-10,265.48,267.03,262.6,264.47,20979400.0,3830352069.0,2015,August,3,264.895
8814,2015-08-09,261.12,267.0,260.47,265.08,23789600.0,3838130130.0,2015,August,3,263.4175
8815,2015-08-08,279.74,279.93,260.71,261.0,58533000.0,3778049024.0,2015,August,3,270.345
8816,2015-08-07,278.74,280.39,276.37,279.58,42484800.0,4045993359.0,2015,August,3,278.77
8817,2015-08-06,281.91,281.91,278.4,278.58,18792100.0,4030445072.0,2015,August,3,280.20000000000005
8818,2015-08-05,284.85,285.5,281.49,281.88,20128000.0,4077254001.0,2015,August,3,283.43
8819,2015-08-04,281.23,285.71,281.23,285.22,21908700.0,4124558889.0,2015,August,3,283.3475
8820,2015-08-03,282.81,285.47,280.23,281.23,21474100.0,4065895598.0,2015,August,3,282.435
8821,2015-08-02,280.45,283.03,277.53,282.61,17722200.0,4084832103.0,2015,August,3,280.905
8822,2015-08-01,284.69,284.93,278.11,281.6,18995000.0,4069120370.0,2015,August,3,282.3325
8823,2015-07-31,287.7,288.96,282.34,284.65,23629100.0,4112089481.0,2015,July,3,285.91249999999997
8824,2015-07-30,289.1,290.13,286.57,287.72,21635800.0,4155381827.0,2015,July,3,288.38
8825,2015-07-29,294.48,294.54,288.78,289.59,24672600.0,4181390010.0,2015,July,3,291.84749999999997
8826,2015-07-28,293.63,296.65,293.42,294.43,25453600.0,4250112630.0,2015,July,3,294.53249999999997
8827,2015-07-27,292.64,297.77,287.45,293.62,30592000.0,4237522843.0,2015,July,3,292.87
8828,2015-07-26,288.64,293.05,287.71,292.69,16032300.0,4222888242.0,2015,July,3,290.5225
8829,2015-07-25,288.16,290.73,286.0,288.7,20662200.0,4164295442.0,2015,July,3,288.39750000000004
8830,2015-07-24,276.01,289.25,275.25,288.28,37199400.0,4157148934.0,2015,July,3,282.1975
8831,2015-07-23,277.34,278.11,275.72,276.05,18531300.0,3979625902.0,2015,July,3,276.805
8832,2015-07-22,275.66,277.67,274.38,277.22,19389800.0,3995572964.0,2015,July,3,276.2325000000001
8833,2015-07-21,278.88,280.55,275.42,275.83,22930700.0,3974491489.0,2015,July,3,277.67
8834,2015-07-20,273.5,278.98,272.96,278.98,22711400.0,4018965413.0,2015,July,3,276.105
8835,2015-07-19,274.77,275.67,272.51,273.61,15332500.0,3940581988.0,2015,July,3,274.14
8836,2015-07-18,279.33,282.53,274.08,274.9,25187100.0,3958065833.0,2015,July,3,277.71
8837,2015-07-17,278.09,280.28,272.04,279.47,27591400.0,4022845730.0,2015,July,3,277.46999999999997
8838,2015-07-16,286.04,291.18,275.24,278.09,49482600.0,4001916229.0,2015,July,3,282.6375
8839,2015-07-15,288.05,293.25,285.37,285.83,27486600.0,4112343300.0,2015,July,3,288.125
8840,2015-07-14,292.03,296.15,286.64,287.46,28727200.0,4134767190.0,2015,July,3,290.57
8841,2015-07-13,310.83,310.95,281.01,292.05,62053900.0,4199736520.0,2015,July,3,298.71
8842,2015-07-12,293.14,314.39,292.51,310.87,56405000.0,4469117252.0,2015,July,3,302.72749999999996
8843,2015-07-11,284.88,298.51,283.53,293.11,41109900.0,4212919911.0,2015,July,3,290.0075
8844,2015-07-10,269.16,294.59,268.8,284.89,100390000.0,4093705987.0,2015,July,3,279.35999999999996
8845,2015-07-09,270.83,272.33,267.09,269.23,40301200.0,3867547719.0,2015,July,3,269.86999999999995
8846,2015-07-08,265.98,272.97,264.39,270.79,36980200.0,3889020940.0,2015,July,3,268.5325
8847,2015-07-07,269.96,271.34,264.83,266.21,28857600.0,3822200106.0,2015,July,3,268.085
8848,2015-07-06,271.11,277.42,267.6,269.03,49154800.0,3861831490.0,2015,July,3,271.28999999999996
8849,2015-07-05,260.8,274.51,258.7,271.91,44156100.0,3901985539.0,2015,July,3,266.48
8850,2015-07-04,256.49,261.46,254.2,260.89,15620400.0,3742827088.0,2015,July,3,258.26
8851,2015-07-03,255.46,257.08,253.51,256.34,19033800.0,3676575981.0,2015,July,3,255.59749999999997
8852,2015-07-02,258.55,261.63,254.12,255.41,21551900.0,3662295200.0,2015,July,3,257.4275
8853,2015-07-01,263.35,265.17,255.77,258.62,27029800.0,3707306173.0,2015,July,3,260.7275
8854,2015-06-30,257.04,267.87,255.95,263.07,44533800.0,3770229522.0,2015,June,2,260.9825
8855,2015-06-29,248.72,257.17,248.58,257.06,34742900.0,3683193712.0,2015,June,2,252.88250000000002
8856,2015-06-28,250.96,251.17,247.43,249.01,15137600.0,3566939394.0,2015,June,2,249.64249999999998
8857,2015-06-27,243.55,251.34,243.12,250.99,20488600.0,3594402691.0,2015,June,2,247.25
8858,2015-06-26,242.6,243.75,241.55,243.59,13983500.0,3487699724.0,2015,June,2,242.8725
8859,2015-06-25,240.37,243.33,240.37,242.8,16133100.0,3475370256.0,2015,June,2,241.7175
8860,2015-06-24,244.28,244.34,240.51,240.51,17344900.0,3441763637.0,2015,June,2,242.41
8861,2015-06-23,246.93,247.3,243.13,244.3,15108700.0,3494929113.0,2015,June,2,245.415
8862,2015-06-22,243.97,247.92,243.78,246.99,17692500.0,3532599174.0,2015,June,2,245.665
8863,2015-06-21,245.1,245.22,241.88,243.94,10600900.0,3488106467.0,2015,June,2,244.035
8864,2015-06-20,244.53,245.83,240.63,245.21,20608100.0,3505477188.0,2015,June,2,244.05
8865,2015-06-19,249.04,250.98,243.79,244.61,23965300.0,3495994564.0,2015,June,2,247.105
8866,2015-06-18,249.43,252.11,244.13,249.01,30980200.0,3557986321.0,2015,June,2,248.67
8867,2015-06-17,250.82,256.85,246.48,249.28,43858400.0,3560953387.0,2015,June,2,250.85750000000002
8868,2015-06-16,236.76,251.74,236.12,250.9,41612000.0,3582987588.0,2015,June,2,243.88
8869,2015-06-15,233.42,237.84,233.42,236.82,19912100.0,3381329191.0,2015,June,2,235.375
8870,2015-06-14,232.44,234.86,232.0,233.54,12165900.0,3333657006.0,2015,June,2,233.21
8871,2015-06-13,229.92,232.65,229.21,232.4,13305300.0,3316504361.0,2015,June,2,231.04500000000002
8872,2015-06-12,229.71,231.06,229.31,229.98,14017700.0,3281061201.0,2015,June,2,230.015
8873,2015-06-11,228.85,230.29,228.77,229.71,14416000.0,3276293900.0,2015,June,2,229.405
8874,2015-06-10,228.99,229.78,228.01,228.8,15904800.0,3262644979.0,2015,June,2,228.895
8875,2015-06-09,228.54,230.95,227.93,229.05,28353100.0,3265176585.0,2015,June,2,229.1175
8876,2015-06-08,222.88,229.46,222.84,228.49,23378400.0,3256350969.0,2015,June,2,225.91750000000002
8877,2015-06-07,225.6,226.19,222.65,222.88,13318400.0,3175547196.0,2015,June,2,224.33
8878,2015-06-06,225.01,225.72,224.38,225.62,11131500.0,3213722676.0,2015,June,2,225.1825
8879,2015-06-05,224.15,225.97,223.18,224.95,18056500.0,3203220875.0,2015,June,2,224.5625
8880,2015-06-04,225.77,226.58,224.05,224.32,14728100.0,3193504505.0,2015,June,2,225.18
8881,2015-06-03,225.74,227.4,223.93,225.87,17752400.0,3214774292.0,2015,June,2,225.735
8882,2015-06-02,222.89,226.42,222.42,225.8,20459000.0,3212962177.0,2015,June,2,224.3825
8883,2015-06-01,230.23,231.71,221.3,222.93,26090500.0,3171172508.0,2015,June,2,226.54250000000002
8884,2015-05-31,233.13,233.25,229.54,230.19,14730800.0,3273756425.0,2015,May,2,231.52749999999997
8885,2015-05-30,237.09,237.09,232.05,233.35,14098600.0,3317769214.0,2015,May,2,234.89499999999998
8886,2015-05-29,237.38,237.52,235.73,237.1,14805000.0,3370295930.0,2015,May,2,236.9325
8887,2015-05-28,237.26,237.82,236.65,237.41,13829600.0,3373816958.0,2015,May,2,237.285
8888,2015-05-27,237.07,238.64,236.7,237.28,18837000.0,3371257543.0,2015,May,2,237.4225
8889,2015-05-26,237.1,238.24,235.69,237.12,16425000.0,3368066799.0,2015,May,2,237.03750000000002
8890,2015-05-25,240.93,241.02,236.64,237.11,14423900.0,3367127977.0,2015,May,2,238.925
8891,2015-05-24,238.98,241.98,238.81,240.95,11508000.0,3420845884.0,2015,May,2,240.18
8892,2015-05-23,240.29,241.02,238.69,238.87,14605000.0,3390435704.0,2015,May,2,239.71749999999997
8893,2015-05-22,235.32,240.97,235.06,240.35,27003000.0,3410712372.0,2015,May,2,237.925
8894,2015-05-21,234.02,236.24,233.84,235.34,15108900.0,3338890048.0,2015,May,2,234.86
8895,2015-05-20,231.89,234.68,231.84,234.02,15499400.0,3319170901.0,2015,May,2,233.1075
8896,2015-05-19,233.04,234.15,231.82,231.95,14241900.0,3288950473.0,2015,May,2,232.74
8897,2015-05-18,236.89,237.21,232.46,233.13,16780300.0,3304944920.0,2015,May,2,234.9225
8898,2015-05-17,236.01,238.02,236.01,236.8,11134300.0,3356176986.0,2015,May,2,236.71
8899,2015-05-16,237.64,237.7,235.29,236.15,11089700.0,3345969203.0,2015,May,2,236.695
8900,2015-05-15,236.96,238.75,236.79,237.6,16329400.0,3365752047.0,2015,May,2,237.52499999999998
8901,2015-05-14,236.21,237.8,234.06,236.93,24413700.0,3355311496.0,2015,May,2,236.25
8902,2015-05-13,241.4,243.7,235.04,236.38,27180100.0,3346584200.0,2015,May,2,239.13
8903,2015-05-12,242.15,242.88,240.1,241.11,19282600.0,3412644998.0,2015,May,2,241.56
8904,2015-05-11,240.3,244.27,239.38,242.16,20892300.0,3426529646.0,2015,May,2,241.5275
8905,2015-05-10,241.73,244.07,238.85,240.3,15019100.0,3399245238.0,2015,May,2,241.23749999999998
8906,2015-05-09,243.77,247.8,239.64,241.83,19790500.0,3420193701.0,2015,May,2,243.26000000000002
8907,2015-05-08,237.2,246.27,236.27,243.86,27445500.0,3448119178.0,2015,May,2,240.9
8908,2015-05-07,229.66,239.1,228.57,237.33,29064400.0,3354923757.0,2015,May,2,233.66500000000002
8909,2015-05-06,236.25,236.45,229.23,229.78,29587200.0,3247353903.0,2015,May,2,232.9275
8910,2015-05-05,238.85,239.2,232.05,236.12,23929100.0,3335976518.0,2015,May,2,236.555
8911,2015-05-04,240.36,242.64,237.81,239.02,21223400.0,3375997790.0,2015,May,2,239.95749999999998
8912,2015-05-03,234.88,243.24,234.08,240.36,18494100.0,3394161416.0,2015,May,2,238.14000000000001
8913,2015-05-02,232.34,235.73,232.34,234.93,12535500.0,3316683008.0,2015,May,2,233.835
8914,2015-05-01,235.94,238.97,232.08,232.08,18815300.0,3275574610.0,2015,May,2,234.7675
8915,2015-04-30,225.69,239.56,224.99,236.15,33818600.0,3332094504.0,2015,April,2,231.59750000000003
8916,2015-04-29,225.59,227.04,223.43,225.81,18936500.0,3185479101.0,2015,April,2,225.46749999999997
8917,2015-04-28,228.97,229.49,223.07,225.85,21469200.0,3185425042.0,2015,April,2,226.84499999999997
8918,2015-04-27,219.43,233.3,218.02,229.29,38574000.0,3232938332.0,2015,April,2,225.01
8919,2015-04-26,226.41,226.94,214.87,219.43,28943700.0,3093216938.0,2015,April,2,221.9125
8920,2015-04-25,231.24,232.56,226.34,226.39,13957200.0,3190508610.0,2015,April,2,229.13250000000002
8921,2015-04-24,235.97,236.3,229.93,231.27,21448700.0,3258311725.0,2015,April,2,233.3675
8922,2015-04-23,234.05,236.48,233.2,236.46,17036000.0,3330762351.0,2015,April,2,235.0475
8923,2015-04-22,235.6,237.91,233.48,234.18,23847900.0,3297795229.0,2015,April,2,235.2925
8924,2015-04-21,224.62,235.27,224.3,235.27,24978000.0,3312299315.0,2015,April,2,229.865
8925,2015-04-20,222.61,226.35,221.98,224.63,18364700.0,3161599719.0,2015,April,2,223.8925
8926,2015-04-19,223.46,226.35,222.37,222.6,15021500.0,3132226860.0,2015,April,2,223.695
8927,2015-04-18,222.85,224.32,220.88,223.36,12939000.0,3142049362.0,2015,April,2,222.8525
8928,2015-04-17,228.57,228.91,221.94,222.88,20429800.0,3134573444.0,2015,April,2,225.575
8929,2015-04-16,223.92,229.67,223.92,228.57,24805400.0,3213884952.0,2015,April,2,226.51999999999998
8930,2015-04-15,219.07,223.83,218.65,223.83,22562000.0,3146465248.0,2015,April,2,221.345
8931,2015-04-14,224.76,224.98,216.32,219.16,31719000.0,3080098939.0,2015,April,2,221.305
8932,2015-04-13,235.95,236.93,222.0,224.59,31181800.0,3155548414.0,2015,April,2,229.8675
8933,2015-04-12,236.54,237.73,233.49,236.15,12387900.0,3317129018.0,2015,April,2,235.9775
8934,2015-04-11,236.02,239.54,234.18,236.55,16365200.0,3321976615.0,2015,April,2,236.5725
8935,2015-04-10,243.69,243.69,232.77,236.07,28882000.0,3314409567.0,2015,April,2,239.055
8936,2015-04-09,244.75,246.12,239.4,243.68,21643500.0,3420248520.0,2015,April,2,243.48749999999998
8937,2015-04-08,253.06,253.85,244.21,245.02,30086400.0,3438326345.0,2015,April,2,249.03500000000003
8938,2015-04-07,255.27,255.8,252.21,253.18,18467400.0,3552014128.0,2015,April,2,254.115
8939,2015-04-06,260.72,261.8,254.57,255.49,20034200.0,3583466919.0,2015,April,2,258.145
8940,2015-04-05,253.76,260.67,251.94,260.6,19649200.0,3654268030.0,2015,April,2,256.7425
8941,2015-04-04,254.29,255.26,251.1,253.7,12493500.0,3556559216.0,2015,April,2,253.5875
8942,2015-04-03,253.07,256.04,251.88,254.32,23146600.0,3564354620.0,2015,April,2,253.82750000000001
8943,2015-04-02,247.09,254.46,245.42,253.01,26272600.0,3544973232.0,2015,April,2,249.995
8944,2015-04-01,244.22,247.54,241.16,247.27,22877200.0,3463619267.0,2015,April,2,245.04749999999999
8945,2015-03-31,247.45,248.73,242.74,244.22,22672000.0,3420112896.0,2015,March,1,245.785
8946,2015-03-30,242.88,249.24,239.21,247.53,23009600.0,3465419693.0,2015,March,1,244.715
8947,2015-03-29,252.74,253.14,240.85,242.71,21699400.0,3397187115.0,2015,March,1,247.36
8948,2015-03-28,246.98,254.21,246.98,252.8,16040900.0,3537377134.0,2015,March,1,250.2425
8949,2015-03-27,248.57,256.81,245.21,247.03,17274900.0,3455731911.0,2015,March,1,249.40500000000003
8950,2015-03-26,246.28,254.35,244.9,248.53,25730000.0,3475701380.0,2015,March,1,248.515
8951,2015-03-25,247.47,249.19,236.51,246.2,35866900.0,3442129496.0,2015,March,1,244.84249999999997
8952,2015-03-24,266.58,267.0,244.15,245.6,40073700.0,3432718154.0,2015,March,1,255.83249999999998
8953,2015-03-23,267.89,277.3,261.74,266.74,22811900.0,3727111341.0,2015,March,1,268.4175
8954,2015-03-22,259.92,269.75,259.59,267.96,18438100.0,3743193531.0,2015,March,1,264.305
8955,2015-03-21,261.64,262.2,255.65,260.02,17130100.0,3631424642.0,2015,March,1,259.8775
8956,2015-03-20,260.96,264.85,259.16,261.75,18456700.0,3654506819.0,2015,March,1,261.68
8957,2015-03-19,255.88,264.24,248.64,260.93,52732000.0,3642156965.0,2015,March,1,257.4225
8958,2015-03-18,285.07,285.34,249.87,256.3,57008000.0,3576671767.0,2015,March,1,269.145
8959,2015-03-17,290.6,292.36,284.37,285.51,21497200.0,3983144494.0,2015,March,1,288.21000000000004
8960,2015-03-16,285.68,294.11,285.68,290.59,21516100.0,4053198429.0,2015,March,1,289.015
8961,2015-03-15,281.42,286.53,281.0,286.39,11970100.0,3993628668.0,2015,March,1,283.835
8962,2015-03-14,284.44,286.34,280.98,281.89,22612300.0,3929758785.0,2015,March,1,283.41249999999997
8963,2015-03-13,294.12,294.5,285.34,285.34,31421500.0,3976948638.0,2015,March,1,289.825
8964,2015-03-12,296.13,297.09,292.41,294.35,32585200.0,4101535995.0,2015,March,1,294.995
8965,2015-03-11,291.52,297.39,290.51,296.38,33963900.0,4128796573.0,2015,March,1,293.95
8966,2015-03-10,289.86,300.04,289.74,291.76,67770800.0,4063305050.0,2015,March,1,292.85
8967,2015-03-09,274.81,292.7,273.89,289.61,59178200.0,4032241702.0,2015,March,1,282.75250000000005
8968,2015-03-08,276.43,277.86,272.57,274.35,22067900.0,3818877362.0,2015,March,1,275.3025
8969,2015-03-07,272.29,277.85,270.13,276.26,17825900.0,3844351385.0,2015,March,1,274.1325
8970,2015-03-06,275.6,277.61,270.02,272.72,28918900.0,3794156466.0,2015,March,1,273.9875
8971,2015-03-05,272.74,281.67,264.77,276.18,41302400.0,3841201000.0,2015,March,1,273.84000000000003
8972,2015-03-04,281.99,284.23,268.13,273.09,41383000.0,3797385224.0,2015,March,1,276.86
8973,2015-03-03,275.05,285.8,268.16,281.7,50461300.0,3916108523.0,2015,March,1,277.6775
8974,2015-03-02,260.36,276.3,258.31,275.67,40465700.0,3831178959.0,2015,March,1,267.65999999999997
8975,2015-03-01,254.28,261.66,245.93,260.2,25213700.0,3615181538.0,2015,March,1,255.51750000000004
8976,2015-02-28,253.52,254.69,249.48,254.26,13949300.0,3531776636.0,2015,February,1,252.9875
8977,2015-02-27,236.44,256.65,236.44,253.83,44013900.0,3524820596.0,2015,February,1,245.83999999999997
8978,2015-02-26,237.34,237.71,234.26,236.43,13619400.0,3282272605.0,2015,February,1,236.435
8979,2015-02-25,238.89,239.34,235.53,237.47,11496200.0,3295875814.0,2015,February,1,237.8075
8980,2015-02-24,239.0,239.9,236.4,238.74,14200400.0,3312489904.0,2015,February,1,238.51
8981,2015-02-23,235.99,240.11,232.42,238.89,16400000.0,3313897879.0,2015,February,1,236.8525
8982,2015-02-22,244.54,246.39,233.85,235.98,19527000.0,3272629326.0,2015,February,1,240.19
8983,2015-02-21,243.75,255.32,243.18,244.53,12284200.0,3390372210.0,2015,February,1,246.695
8984,2015-02-20,240.25,247.1,239.3,243.78,23876700.0,3379032908.0,2015,February,1,242.60750000000002
8985,2015-02-19,236.41,242.67,235.59,240.28,18270500.0,3329631566.0,2015,February,1,238.7375
8986,2015-02-18,243.78,244.25,232.34,236.33,25200800.0,3273812262.0,2015,February,1,239.175
8987,2015-02-17,233.42,245.77,232.31,243.61,27363100.0,3373706168.0,2015,February,1,238.77749999999997
8988,2015-02-16,234.82,239.52,229.02,233.84,28153700.0,3237573873.0,2015,February,1,234.29999999999998
8989,2015-02-15,257.51,265.61,227.68,234.82,56552400.0,3250242178.0,2015,February,1,246.40500000000003
8990,2015-02-14,235.53,259.81,235.53,257.32,49732500.0,3560717936.0,2015,February,1,247.0475
8991,2015-02-13,221.97,240.26,221.26,235.43,42744400.0,3256814719.0,2015,February,1,229.73
8992,2015-02-12,219.21,222.2,217.61,221.76,15206200.0,3066996120.0,2015,February,1,220.19500000000002
8993,2015-02-11,219.73,223.41,218.07,219.18,17201900.0,3030676475.0,2015,February,1,220.09749999999997
8994,2015-02-10,220.28,221.81,215.33,219.84,21115100.0,3038850985.0,2015,February,1,219.31500000000003
8995,2015-02-09,223.39,223.98,217.02,220.11,27791300.0,3041799140.0,2015,February,1,221.125
8996,2015-02-08,227.69,229.44,221.08,223.41,17145200.0,3086537315.0,2015,February,1,225.405
8997,2015-02-07,222.63,230.3,222.61,227.75,21604200.0,3145761023.0,2015,February,1,225.82250000000002
8998,2015-02-06,216.92,230.51,216.23,222.27,24435300.0,3069076711.0,2015,February,1,221.48250000000002
8999,2015-02-05,227.66,239.4,214.73,217.11,22516400.0,2996945966.0,2015,February,1,224.725
9000,2015-02-04,227.51,230.06,221.11,226.85,26594300.0,3130520358.0,2015,February,1,226.38250000000002
9001,2015-02-03,237.45,245.96,224.48,227.27,40783700.0,3135343874.0,2015,February,1,233.79000000000002
9002,2015-02-02,226.49,242.18,222.66,238.23,30612100.0,3285797305.0,2015,February,1,232.39000000000001
9003,2015-02-01,216.87,231.57,212.01,226.97,29128500.0,3129637468.0,2015,February,1,221.85500000000002
9004,2015-01-31,226.44,233.5,216.31,217.46,23348200.0,2997692311.0,2015,January,1,223.4275
9005,2015-01-30,232.77,242.85,225.84,226.43,26605200.0,3120272355.0,2015,January,1,231.97250000000003
9006,2015-01-29,233.35,238.71,220.71,233.51,32213400.0,3217149466.0,2015,January,1,231.57000000000002
9007,2015-01-28,263.35,266.54,227.05,233.91,44352200.0,3221728839.0,2015,January,1,247.71249999999998
9008,2015-01-27,273.17,275.48,250.65,263.48,44399000.0,3627760928.0,2015,January,1,265.69500000000005
9009,2015-01-26,254.08,309.38,254.08,273.47,106794000.0,3764417376.0,2015,January,1,272.7525
9010,2015-01-25,247.35,255.07,243.89,253.72,33582700.0,3491686145.0,2015,January,1,250.0075
9011,2015-01-24,232.7,248.21,230.02,247.85,24782500.0,3410114481.0,2015,January,1,239.695
9012,2015-01-23,233.52,234.85,225.2,232.88,24621700.0,3203436948.0,2015,January,1,231.6125
9013,2015-01-22,227.32,237.02,226.43,233.41,33544600.0,3209962696.0,2015,January,1,231.04500000000002
9014,2015-01-21,211.38,227.79,211.21,226.9,29924600.0,3119680595.0,2015,January,1,219.32
9015,2015-01-20,212.91,215.24,205.15,211.32,24051100.0,2904651464.0,2015,January,1,211.155
9016,2015-01-19,211.47,216.73,207.32,214.86,18658300.0,2952759522.0,2015,January,1,212.59500000000003
9017,2015-01-18,200.05,218.7,194.51,210.34,30085100.0,2889858038.0,2015,January,1,205.89999999999998
9018,2015-01-17,207.83,211.73,194.88,199.26,23469700.0,2736875952.0,2015,January,1,203.425
9019,2015-01-16,209.07,221.59,199.77,208.1,38421000.0,2857541182.0,2015,January,1,209.6325
9020,2015-01-15,176.9,229.07,176.9,209.84,81773504.0,2880801385.0,2015,January,1,198.17749999999998
9021,2015-01-14,223.89,223.89,171.51,178.1,97638704.0,2444379076.0,2015,January,1,199.3475
9022,2015-01-13,267.39,268.28,219.91,225.86,72843904.0,3099004902.0,2015,January,1,245.35999999999999
9023,2015-01-12,266.15,272.2,265.2,267.8,18880300.0,3673551884.0,2015,January,1,267.83750000000003
9024,2015-01-11,274.61,279.64,265.04,265.66,18200800.0,3643307731.0,2015,January,1,271.2375
9025,2015-01-10,287.3,288.13,273.97,274.8,15264300.0,3767535599.0,2015,January,1,281.05
9026,2015-01-09,282.38,291.11,280.53,290.41,18718600.0,3980426431.0,2015,January,1,286.10749999999996
9027,2015-01-08,294.14,294.14,282.17,283.35,19982500.0,3882766766.0,2015,January,1,288.45
9028,2015-01-07,286.08,298.75,283.08,294.34,24866800.0,4032255015.0,2015,January,1,290.5625
9029,2015-01-06,274.61,287.55,272.7,286.19,23245700.0,3919623080.0,2015,January,1,280.2625
9030,2015-01-05,265.08,278.34,265.08,274.47,43962800.0,3758098008.0,2015,January,1,270.74249999999995
9031,2015-01-04,281.15,287.23,257.61,264.2,55629100.0,3616320975.0,2015,January,1,272.5475
9032,2015-01-03,314.85,315.15,281.08,281.08,33054400.0,3846269872.0,2015,January,1,298.04
9033,2015-01-02,314.08,315.84,313.57,315.03,7860650.0,4309551126.0,2015,January,1,314.62999999999994
9034,2015-01-01,320.43,320.43,314.0,314.25,8036550.0,4297535768.0,2015,January,1,317.27750000000003
9035,2014-12-31,310.91,320.19,310.21,320.19,13942900.0,4377510595.0,2014,December,4,315.375
9036,2014-12-30,312.72,314.81,309.37,310.74,12528300.0,4247060095.0,2014,December,4,311.90999999999997
9037,2014-12-29,317.7,320.27,312.31,312.67,12302500.0,4272268163.0,2014,December,4,315.7375
9038,2014-12-28,316.16,320.03,311.08,317.24,11676600.0,4333389568.0,2014,December,4,316.1275
9039,2014-12-27,327.58,328.91,312.63,315.86,15185200.0,4313267197.0,2014,December,4,321.245
9040,2014-12-26,319.15,331.42,316.63,327.92,16410500.0,4476703675.0,2014,December,4,323.78
9041,2014-12-25,322.29,322.67,316.96,319.01,9883640.0,4353789283.0,2014,December,4,320.2325
9042,2014-12-24,334.39,334.74,321.36,322.53,15092300.0,4400637769.0,2014,December,4,328.255
9043,2014-12-23,332.02,336.29,329.6,334.57,16574200.0,4563595537.0,2014,December,4,333.12
9044,2014-12-22,321.07,334.12,320.42,331.89,22315100.0,4525705359.0,2014,December,4,326.875
9045,2014-12-21,329.54,329.63,318.9,320.84,15207600.0,4373820008.0,2014,December,4,324.72749999999996
9046,2014-12-20,317.62,330.33,316.04,329.96,20856700.0,4496945577.0,2014,December,4,323.48749999999995
9047,2014-12-19,311.18,318.53,306.77,317.84,23823100.0,4330801581.0,2014,December,4,313.58
9048,2014-12-18,319.79,323.71,304.23,311.4,39173000.0,4241890806.0,2014,December,4,314.7825
9049,2014-12-17,326.86,333.95,315.15,319.78,37567900.0,4355021350.0,2014,December,4,323.93499999999995
9050,2014-12-16,345.67,345.86,327.06,327.06,30864900.0,4453202603.0,2014,December,4,336.4125
9051,2014-12-15,351.36,351.82,344.93,345.35,17264200.0,4700905209.0,2014,December,4,348.365
9052,2014-12-14,346.73,353.32,345.42,351.63,12415200.0,4785245608.0,2014,December,4,349.27500000000003
9053,2014-12-13,352.38,352.38,346.59,347.38,11675900.0,4726102586.0,2014,December,4,349.68249999999995
9054,2014-12-12,350.83,352.98,349.29,352.54,16989800.0,4795055945.0,2014,December,4,351.40999999999997
9055,2014-12-11,344.34,361.36,338.76,350.51,32431300.0,4766084199.0,2014,December,4,348.7425
9056,2014-12-10,352.2,352.38,346.36,346.36,16427700.0,4708572401.0,2014,December,4,349.32500000000005
9057,2014-12-09,361.89,363.07,344.95,352.22,32915500.0,4786893958.0,2014,December,4,355.5325
9058,2014-12-08,374.96,376.03,361.89,361.91,18898700.0,4917302822.0,2014,December,4,368.6975
9059,2014-12-07,374.84,376.29,373.27,375.1,6491650.0,5094943517.0,2014,December,4,374.875
9060,2014-12-06,376.76,378.45,370.95,374.79,7009320.0,5089542822.0,2014,December,4,375.2375
9061,2014-12-05,369.44,379.19,365.76,376.85,15181800.0,5116358331.0,2014,December,4,372.81
9062,2014-12-04,375.72,378.65,367.76,369.6,14529600.0,5016487250.0,2014,December,4,372.9325
9063,2014-12-03,381.72,383.03,374.35,375.01,13340100.0,5088491940.0,2014,December,4,378.52750000000003
9064,2014-12-02,379.25,384.04,377.86,381.32,12364100.0,5172928823.0,2014,December,4,380.61749999999995
9065,2014-12-01,378.25,383.66,376.67,379.24,11763000.0,5143434464.0,2014,December,4,379.45500000000004
9066,2014-11-30,375.51,382.53,373.31,378.05,9194440.0,5125958175.0,2014,November,4,377.34999999999997
9067,2014-11-29,376.15,387.6,372.14,375.49,15375600.0,5089799280.0,2014,November,4,377.845
9068,2014-11-28,369.37,382.84,358.45,376.45,22946500.0,5101280353.0,2014,November,4,371.7775
9069,2014-11-27,370.5,373.99,368.28,369.67,8748030.0,5008058116.0,2014,November,4,370.61
9070,2014-11-26,376.02,377.7,365.82,368.37,18601700.0,4989166443.0,2014,November,4,371.97749999999996
9071,2014-11-25,376.89,394.7,374.78,375.35,25442200.0,5082390210.0,2014,November,4,380.43
9072,2014-11-24,366.95,387.21,366.67,376.9,30930100.0,5102174795.0,2014,November,4,374.4325
9073,2014-11-23,353.17,370.85,353.17,367.57,15151600.0,4974540006.0,2014,November,4,361.19000000000005
9074,2014-11-22,351.6,364.84,350.88,352.92,15273000.0,4774989954.0,2014,November,4,355.05999999999995
9075,2014-11-21,357.88,357.88,344.11,350.85,29850100.0,4745605133.0,2014,November,4,352.68000000000006
9076,2014-11-20,380.31,382.02,356.78,357.84,25233200.0,4839043482.0,2014,November,4,369.2375
9077,2014-11-19,373.9,386.48,373.9,380.55,18931800.0,5144903809.0,2014,November,4,378.7075
